Artists,City,State
[],Omaha,Nebraska
[],Ontario,California
[],Orangeburg,South Carolina
[],Orlando,Florida
[],Pacoima,California
[],Panorama City,California
[],Philadelphia,Pennsylvania
[],Phoenix,Arizona
[],Pittsburg,California
[],Pittsburg,California
[],Pittsburgh,Pennsylvania
[],Pomona,California
[],Portland,Oregon
[],Providence,Rhode Island
[],Provo,Utah
[],Raleigh,North Carolina
[],Renton,Washington
[],Richmond,Virginia
[],Ridgeland,Mississippi
[],Riverdale,Georgia
[],Riverside,California
[],Rochester,New York
[],Sacramento,California
[],Saint Louis,Missouri
[],Saint Paul,Minnesota
[],Saint Petersburg,Florida
[],Salt Lake City,Utah
[],San Angelo,Texas
[],San Antonio,Texas
[],San Bernardino,California
[],San Diego,California
[],San Francisco,California
[],San Jose,California
[],San Juan,Puerto Rico
[],San Leandro,California
[],Sanger,California
[],Santa Ana,California
[],Santa Barbara,California
[],Santa Clara,California
[],Scranton,Pennsylvania
[],Seattle,Washington
[],Silver Spring,Maryland
[],South Gate,California
[],Stockton,California
[],Stone Mountain,Georgia
[],Syracuse,New York
[],Tacoma,Washington
[],Tampa,Florida
[],Tempe,Arizona
[],The Colony,Texas
[],Tucson,Arizona
[],Tulsa,Oklahoma
[],Van Nuys,California
[],Virginia Beach,Virginia
[],Waltham,Massachusetts
"['Q Da Fool', 'Q Da Fool', 'Q Da Fool', 'Shy Glizzy', 'Shy Glizzy, Goo Glizzy, DF Gizzle', 'Shy Glizzy', 'Ybs Skola', 'Wale', 'Wale', 'Wale, Jacquees', 'WillThaRapper', 'Kindred The Family Soul', 'Jazmine Sullivan', 'Dru Hill', 'Mint Condition', 'Mint Condition', 'Ben Platt, Lin-Manuel Miranda', 'Meek Mill', 'Tony! Toni! Toné!', 'Carl Thomas', 'YBN Nahmir', 'Mint Condition', 'Lake Street Dive', 'Blac Youngsta', 'Ella Mai', 'Musiq Soulchild', 'Donell Jones', 'YFN Lucci, Dreezy', 'Lucy Dacus', 'YFN Lucci, Wale', 'Jon B.', 'Lightshow', 'Logic, Marshmello', 'Raheem DeVaughn, R. Kelly', 'Jazmine Sullivan, Bryson Tiller', 'Creek Boyz', 'Jhene Aiko', 'Faith Evans', 'Rico Nasty', 'Total', 'Xscape', 'Floetry', 'Logic, Big Sean', 'SZA', 'Sufjan Stevens', 'Kelly Price', 'Chrisette Michele', 'New Edition', 'Moneybagg Yo, Yo Gotti', 'Lucy Dacus', 'K. Michelle, Chris Brown, O.T. Genasis, Yo Gotti', 'Logic, 2 Chainz', 'YFN Lucci', 'Lil Yachty, YoungBoy Never Broke Again', 'Moneybagg Yo', 'Janelle Monáe, Jidenna', 'Lil Baby, Moneybagg Yo', 'Quinn XCII, Kailee Morgue', 'Zacarias Ferreira', 'Gucci Mane, Migos, Lil Yachty', 'Carl Thomas', 'Blac Youngsta, Lil Yachty', 'Kem', 'Jill Scott', 'Jill Scott', 'Betty Who', 'Monica', 'H.E.R.', 'Moneybagg Yo', 'Lil Yachty, Quavo', 'Lil Yachty, Ugly God', 'Kasbo, Frida Sundemo', 'Jill Scott', '702', 'Lizzo', 'Lil Baby', 'Anthony Hamilton', 'Betty Who', 'Raheem DeVaughn', 'Jhene Aiko', 'Jacquees, DeJ Loaf', 'VaShawn Mitchell', 'Tank', 'Meek Mill', 'Ledisi', 'Tony! Toni! Toné!', 'Janelle Monáe', 'DJ Khaled, JAY Z, Future, Beyoncé', 'Meek Mill', 'Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J', 'Total, The Notorious B.I.G.', 'Jazmine Sullivan', 'Anthony Hamilton', 'Tevin Campbell, Babyface', 'HoodRich Pablo Juan', 'O.T. Genasis', ""Mary J. Blige, Lil' Kim"", 'Troop', 'KeKe Wyatt, Avant', 'Mt. Joy']",Washington District of Columbia,N/A
"['Shoreline Mafia', 'Brenton Wood', 'Brenton Wood', 'Shoreline Mafia', 'Brenton Wood', 'Shoreline Mafia', 'Billy Stewart', 'The Elgins', 'Barbara Mason', 'RJMrLA', 'Smokey Robinson', 'Vinny West', 'Malo', 'Rosie & The Originals', 'Suga Free', 'Los Hijos De Garcia', 'RJMrLA, Iamsu!', 'YG, RJ, Nipsey Hussle', 'Kamaiyah, YG', 'Mike Sherm', 'YG', 'DJ Quik', 'Arsenal Efectivo', 'Dom Kennedy', 'Los Hijos De Garcia', 'Arsenal Efectivo', 'YG', 'Arsenal Efectivo', 'Los De Guamuchil', 'James & Bobby Purify', 'Grupo Codiciado', 'Hijos De Leyva', 'Dmac', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'Kurupt', 'The Delfonics', 'Dom Kennedy', 'LEGADO 7', 'DJ Quik', 'Priceless Da Roc', 'LEGADO 7', 'El de La Guitarra', 'NB Ridaz', 'SOB X RBE', 'Too $hort', 'El de La Guitarra', 'Ramon Ayala Y Sus Bravos Del Norte', 'Lil Rob', 'Mary Jane Girls', 'Grupo H-100', 'El de La Guitarra', 'Los Alegres Del Barranco', 'LEGADO 7', 'T3R Elemento', 'Omar Ruiz', 'Los Minis de Caborca', 'T3R Elemento', 'Grupo Codiciado', 'Grupo Codiciado', 'Kanales', 'Too $hort', 'Los Nuevos Ilegales', 'SOB X RBE', 'Nef The Pharaoh', 'Omar Ruiz, Gerardo Ortiz', 'Aaron Neville', 'Grupo Escolta', 'Grupo Maximo Grado', 'Smokey Robinson & The Miracles', 'SOB X RBE', 'Omar Ruiz', 'YBN Nahmir', 'Ritchie Valens', 'Nate Dogg, J. Period', 'Los Cuates de Sinaloa', 'E-40, YG, Problem, Iamsu!', 'King Lil G, David Ortiz', 'The Buttertones', 'El Fantasma', 'El Fantasma', 'Smokey Robinson & The Miracles', 'Kanales', 'El Fantasma', 'Los Morros Del Norte', 'King Lil G, Chikk', 'Inner Wave', 'Too $hort', 'Adriel Favela, Los Del Arroyo', 'Trippie Redd', 'Traviezoz de la Zierra', 'Dom Kennedy, Nipsey Hussle', 'Zapp', 'T3R Elemento, Salazar Y Su Nueva Eskuela', 'Roberto Tapia', 'Tito Torbellino', 'Lloyd, Lil Wayne', 'Lenin Ramírez, Gerardo Ortiz, Jesús Chairez', 'Bone Thugs-N-Harmony, Eazy-E', 'Heatwave', 'Zapp']",Whittier,California
[],Wichita,Kansas
"['Los Pescadores Del Rio Conchos', 'La Maquinaria Norteña', 'La Zenda Norteña', 'La Maquinaria Norteña', 'La Zenda Norteña', 'La Zenda Norteña', 'La Maquinaria Norteña', 'Grupo Legitimo', 'Grupo Legitimo', 'Grupo Legitimo', 'Los Rieleros Del Norte', 'Grupo Laberinto', 'Los Rieleros Del Norte', 'Los Rieleros Del Norte', 'El de La Guitarra', 'El de La Guitarra', 'Plies', 'El de La Guitarra', 'Vagon Chicano', 'Los Cuates de Sinaloa', 'Arsenal Efectivo', 'Fuerza de Tijuana', 'Los Minis de Caborca', 'Los Cuates de Sinaloa', 'Los Alegres de la Sierra', 'Los Dareyes De La Sierra', 'El Tigrillo Palma', 'El Fantasma', 'Voz De Mando, El Fantasma', 'El Fantasma', 'Omar Ruiz, Colmillo Norteño, Alfredo Castañeda', 'El Fantasma', 'DJ NRD, Queen', 'LEGADO 7', 'South Park Mexican', 'Los De La Noria', 'Arsenal Efectivo', 'Vagon Chicano', 'Jesús Ojeda y Sus Parientes', 'LEGADO 7', 'Vagon Chicano', 'Kanales', 'Los De La Noria', 'Arsenal Efectivo', 'Hijos De Leyva', 'Los Hijos De Garcia', 'Jovanny Cadena Y Su Estilo Privado', 'Kanales', 'LEGADO 7', 'Kanales', 'Perdidos De Sinaloa', 'Omar Ruiz, Gerardo Ortiz', 'Los Alegres de la Sierra', 'Lenin Ramírez, Ulices Chaidez', 'Los Inquietos Del Norte', 'El Tigrillo Palma', 'Chayín Rubio', 'South Park Mexican', 'Los Dareyes De La Sierra', 'El Tigrillo Palma', 'Los Alegres de la Sierra', 'Los Inquietos Del Norte', 'Los Morros Del Norte', 'Conjunto Primavera', 'Conjunto Primavera', 'Lenin Ramírez', 'Los Inquietos Del Norte', 'Roberto Tapia', 'Grupo Codiciado', 'Geru y Su Legion 7', 'Tito Torbellino', 'Omar Ruiz', 'Lenin Ramírez, Gerardo Ortiz, Jesús Chairez', 'T3R Elemento', 'Traviezoz de la Zierra', 'Koe Wetzel', 'Perdidos De Sinaloa', 'Traviezoz de la Zierra', 'El Coyote Y Su Banda Tierra Santa', 'Los Tucanes De Tijuana', 'Los Buitres De Culiacan Sinaloa', 'Noel Torres, Gerardo Ortiz', 'Los Mier', 'T3R Elemento', 'Jovanny Cadena Y Su Estilo Privado', 'Conjunto Primavera', 'Adriel Favela', 'Jovanny Cadena Y Su Estilo Privado', 'Adriel Favela, Los Del Arroyo', 'Boosie Badazz', 'Ulices Chaidez Y Sus Plebes', 'Los Tucanes De Tijuana', 'Calibre 50', 'Ulices Chaidez Y Sus Plebes', 'Los De Guamuchil', 'T3R Elemento', 'Los Nuevos Rebeldes', 'YoungBoy Never Broke Again, Future', 'Adriel Favela', 'Liberación']",Wilburton,Oklahoma
"['RJMrLA', 'Shoreline Mafia', 'Shoreline Mafia', 'Shoreline Mafia', 'Brenton Wood', 'RJMrLA, Iamsu!', 'Brenton Wood', 'YG, RJ, Nipsey Hussle', 'Mike Sherm', 'Kamaiyah, YG', 'Arsenal Efectivo', 'Arsenal Efectivo', 'Los De Guamuchil', 'Too $hort', 'YG', 'SOB X RBE', 'YG', 'Arsenal Efectivo', 'Lil Rob', 'Nipsey Hussle', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'LEGADO 7', 'Nipsey Hussle', 'Grupo Codiciado', 'T3R Elemento', 'Nipsey Hussle, Belly, Dom Kennedy', 'Omar Ruiz, Gerardo Ortiz', 'Grupo Codiciado', 'LEGADO 7', 'Blac Youngsta', 'SOB X RBE', 'Omar Ruiz', 'El de La Guitarra', 'Grupo Maximo Grado', 'T3R Elemento', 'LEGADO 7', 'Omar Ruiz', 'XXXTENTACION', 'SOB X RBE', 'Logic, Marshmello', 'El de La Guitarra', 'El Fantasma', 'El Fantasma', 'Los Cuates de Sinaloa', 'El de La Guitarra', 'Los Morros Del Norte', 'Too $hort', 'Roberto Tapia', 'El Fantasma', 'Lenin Ramírez, Gerardo Ortiz, Jesús Chairez']",Wilmington,California
"['A Boogie Wit da Hoodie', 'Sammy Adams', 'Jay Critch', 'A Boogie Wit da Hoodie', 'Tory Lanez, Fabolous, Davo, Paloma Ford', 'Logic', 'Logic', 'Logic, 2 Chainz', 'A Boogie Wit da Hoodie', 'Jay Critch, Harry Fraud', 'Jay Critch, Rich The Kid', 'Tory Lanez, NAV', 'Tory Lanez, Mansa', 'Lil Yachty, Quavo', 'Joyner Lucas, Chris Brown', 'Lil Yachty, Ugly God', 'Lil Yachty, Tee Grizzley', 'XXXTENTACION', 'XXXTENTACION', 'PnB Rock', 'Featherynatery, Jay Critch', 'PnB Rock, A Boogie Wit da Hoodie, Quavo', 'WATCH THE DUCK, T.I., DJ E-Feezy, MERCE', 'PnB Rock', 'Jake Owen', 'Meek Mill', 'Jake Owen', 'Meek Mill', 'Gucci Mane, Migos, Lil Yachty', '6ix9ine, Tory Lanez, Young Thug', '6ix9ine, Fetty Wap, A Boogie Wit da Hoodie', 'Chief Keef, A Boogie Wit da Hoodie']",Worcester,Massachusetts
